HPSA Name,HPSA ID,Designation Type,HPSA Discipline Class,HPSA Score,Primary State Abbreviation,HPSA Status,HPSA Designation Date,HPSA Designation Last Update Date,Metropolitan Indicator,HPSA Geography Identification Number,HPSA Degree of Shortage,Withdrawn Date,HPSA FTE,HPSA Designation Population,% of Population Below 100% Poverty,HPSA Formal Ratio,HPSA Population Type,Rural Status,Longitude,Latitude,BHCMIS Organization Identification Number,Break in Designation,Common County Name,Common Postal Code,Common Region Name,Common State Abbreviation,Common State County FIPS Code,Common State FIPS Code,Common State Name,County Equivalent Name,County or County Equivalent Federal Information Processing Standard Code,Discipline Class Number,HPSA Address,HPSA City,HPSA Component Name,HPSA Component Source Identification Number,HPSA Component State Abbreviation,HPSA Component Type Code,HPSA Component Type Description,HPSA Designation Population Type Description,HPSA Estimated Served Population,HPSA Estimated Underserved Population,HPSA Metropolitan Indicator Code,HPSA Population Type Code,HPSA Postal Code,HPSA Provider Ratio Goal,HPSA Resident Civilian Population,HPSA Shortage,HPSA Status Code,HPSA Type Code,HPSA Withdrawn Date String,Primary State FIPS Code,Primary State Name,Provider Type,Rural Status Code,State Abbreviation,State and County Federal Information Processing Standard Code,State FIPS Code,State Name,U.S. - Mexico Border 100 Kilometer Indicator,U.S. - Mexico Border County Indicator,Data Warehouse Record Create Date,Data Warehouse Record Create Date Text,Unnamed: 64,county_fips
LI-Worcester,7244052275,HPSA Population,Mental Health,12,MD,Proposed For Withdrawal,09/08/2021,09/22/2025,Unknown,24047951400,Not applicable,,0.0000,4709.0,14.2,,Low Income Population HPSA,Unknown,,,,N,"Worcester County, MD",,Region 3,MD,24047,24,Maryland,Worcester,047,7,,,"Census Tract 9514, Worcester County, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,4709,0,LI,,20000:1,,0.3100,P,Hpsa Pop,,24,Maryland,Psychiatrist,U,MD,24047,24,Maryland,N,N,06/15/2026,2026/06/15,,24047
Worcester County,7244018423,High Needs Geographic HPSA,Mental Health,10,MD,Withdrawn,10/19/2020,01/02/2024,Unknown,24047,Not applicable,01/02/2024,2.4000,50772.0,9.3,21155:1,Geographic Population,Rural,,,,N,"Worcester County, MD",,Region 3,MD,24047,24,Maryland,Worcester,047,7,,,Worcester,,MD,SCTY,Single County,Geographic Population,48000,2772,0,TRC,,20000:1,,0.9800,W,Hpsa Geo HN,2024/01/02,24,Maryland,Psychiatrist,R,MD,24047,24,Maryland,N,N,06/15/2026,2026/06/15,,24047
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510150702,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 1507.02; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510280302,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 2803.02; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510120500,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 1205; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510280404,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 2804.04; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510180300,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 1803; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510280600,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 2806; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510190100,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 1901; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510280402,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 2804.02; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510190200,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 1902; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510280403,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 2804.03; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510040100,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 401; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510200100,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 2001; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510040200,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 402; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510190300,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 1903; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510110100,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 1101; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510150200,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 1502; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510150800,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 1508; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510170300,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 1703; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510130300,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 1303; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510160600,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 1606; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510170200,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 1702; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510200500,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 2005; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510250101,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 2501.01; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510250102,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 2501.02; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510280301,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 2803.01; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510200702,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 2007.02; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510200600,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 2006; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510200701,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 2007.01; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510280401,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 2804.01; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510280200,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 2802; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510160700,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 1607; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510160801,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 1608.01; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510200400,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 2004; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510150300,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 1503; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510150400,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 1504; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI - West Central Baltimore City,7244008030,HPSA Population,Mental Health,18,MD,Designated,05/22/2026,05/22/2026,Unknown,24510110200,Not applicable,,0.0000,65243.0,24.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,Census Tract 1102; Baltimore city; Maryland,,MD,CT,Census Tract,Low Income Population HPSA,0,65243,0,LI,,20000:1,,4.3500,D,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-West Central Baltimore City,7242052353,HPSA Population,Mental Health,19,MD,Proposed For Withdrawal,03/30/2022,09/22/2025,Unknown,24510200702,Not applicable,,0.0000,80284.0,25.4,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,"Census Tract 2007.02, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,80284,0,LI,,20000:1,,5.3500,P,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-West Central Baltimore City,7242052353,HPSA Population,Mental Health,19,MD,Proposed For Withdrawal,03/30/2022,09/22/2025,Unknown,24510150600,Not applicable,,0.0000,80284.0,25.4,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,"Census Tract 1506, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,80284,0,LI,,20000:1,,5.3500,P,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-West Central Baltimore City,7242052353,HPSA Population,Mental Health,19,MD,Proposed For Withdrawal,03/30/2022,09/22/2025,Unknown,24510200800,Not applicable,,0.0000,80284.0,25.4,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,"Census Tract 2008, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,80284,0,LI,,20000:1,,5.3500,P,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-West Central Baltimore City,7242052353,HPSA Population,Mental Health,19,MD,Proposed For Withdrawal,03/30/2022,09/22/2025,Unknown,24510150500,Not applicable,,0.0000,80284.0,25.4,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,"Census Tract 1505, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,80284,0,LI,,20000:1,,5.3500,P,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-West Central Baltimore City,7242052353,HPSA Population,Mental Health,19,MD,Proposed For Withdrawal,03/30/2022,09/22/2025,Unknown,24510150100,Not applicable,,0.0000,80284.0,25.4,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,"Census Tract 1501, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,80284,0,LI,,20000:1,,5.3500,P,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-West Central Baltimore City,7242052353,HPSA Population,Mental Health,19,MD,Proposed For Withdrawal,03/30/2022,09/22/2025,Unknown,24510160801,Not applicable,,0.0000,80284.0,25.4,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,"Census Tract 1608.01, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,80284,0,LI,,20000:1,,5.3500,P,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-West Central Baltimore City,7242052353,HPSA Population,Mental Health,19,MD,Proposed For Withdrawal,03/30/2022,09/22/2025,Unknown,24510150300,Not applicable,,0.0000,80284.0,25.4,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,"Census Tract 1503, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,80284,0,LI,,20000:1,,5.3500,P,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI-West Central Baltimore City,7242052353,HPSA Population,Mental Health,19,MD,Proposed For Withdrawal,03/30/2022,09/22/2025,Unknown,24510160400,Not applicable,,0.0000,80284.0,25.4,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,7,,,"Census Tract 1604, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,80284,0,LI,,20000:1,,5.3500,P,Hpsa Pop,,24,Maryland,Psychiatrist,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
